Engage magnet,0.44,
Pickup tips from A column 11,12.47,
Move to Mag Separator column 3 with 50 uL tips moving up by 4000,7.46,
Aspirate 26 uLs with 50 uL tips at Low pressure 1 time,3.25,
Move to Pre-Amp Thermocycler column 1 with 50 uL tips moving up by 30000,8.54,
Dispense 13 uLs with 50 uL tips at Low pressure 1 time,4.02,
Move relative down by 30000,0.96,
Move to Pre-Amp Thermocycler column 2 with 50 uL tips moving up by 30000,7.85,
Dispense 13 uLs with 50 uL tips at Low pressure 1 time,4.03,
Move relative down by 30000,0.94,
Mix 15 uLs with 50 uL tips at Low pressure 3 times,21.51,
Delay for 2 seconds,2.02,
Dispense 5 uLs with 50 uL tips at Low pressure 1 time,3.97,
Move to Pre-Amp Thermocycler column 1 with 50 uL tips,7.41,
Mix 15 uLs with 50 uL tips at Low pressure 3 times,21.51,
Delay for 2 seconds,2.01,
Dispense 5 uLs with 50 uL tips at Low pressure 1 time,3.99,
Eject tips in A column 11,11.66,
Pickup tips from A column 5,14.67,
Move to Reagent Cartridge tray A column 7 with 50 uL tips,5.98,
Aspirate 50 uLs with 50 uL tips at Low pressure 1 time,3.9,
Move to Pre-Amp Thermocycler column 1 with 50 uL tips moving up by 30000,8.91,
Dispense 25 uLs with 50 uL tips at Low pressure 1 time,4.1,
Move to Pre-Amp Thermocycler column 2 with 50 uL tips moving up by 30000,7.37,
Dispense 25 uLs with 50 uL tips at Low pressure 1 time,4.12,
Eject tips in A column 5,11.39,
Thermocycle Pre-Amp at 95 C for 3 minutes and cycle 5 times between 95 C for 60 seconds and 62 C for 240 seconds,1692.31,
