Home pipettor along Z,1.21,
Move to Heater/Shaker column 1 with 1000 uL tips,5.49,
Aspirate 860 uLs with 1000 uL tips at Low pressure 1 time,6.31,
Home pipettor along Z,3.62,
Shake on with an RPM of 1000,0.22,
Move to Sample Rack tray C with 1000 uL tips moving right by 5400 down by 400000,5.96,
Move relative left by 5400,0.96,
Move relative up by 100000,0.98,
Aspirate 50 uLs with 1000 uL tips at Low pressure 1 time,3.36,
Delay for 5 seconds,5.02,
Dispense 200 uLs with 1000 uL tips at Lowest pressure 1 time,7.58,
Delay for 1 second,1.01,
Dispense 200 uLs with 1000 uL tips at Lowest pressure 1 time,7.55,
Move relative right by 5400,0.99,
Shake off,0.1,
