Delay for 1 second,1.01,
Aspirate 100 uLs with 1000 uL tips at Low pressure 1 time,4.26,
Delay for 1 second,1.04,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,13.69,
Delay for 1 second,1.5,
Aspirate 100 uLs with 1000 uL tips at Low pressure 1 time,4.27,
Delay for 1 second,1.03,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,13.69,
Delay for 1 second,1.01,
Engage magnet,0.45,
Delay for 90 seconds,90.02,
Aspirate 160 uLs with 1000 uL tips at Low pressure 1 time,4.29,
Move to Reagent Cartridge tray A column 12 with 1000 uL tips moving up by 40000,7.92,
Dispense 160 uLs with 1000 uL tips at Low pressure 1 time,4.47,
Delay for 2 seconds,2.01,
Dispense 50 uLs with 1000 uL tips at Low pressure 1 time,4.13,
Move to Reagent Cartridge tray A column 10 with 1000 uL tips,7.03,
Aspirate 150 uLs with 1000 uL tips at Low pressure 1 time,3.67,
Disengage magnet,0.23,
Move to Mag Separator column 3 with 1000 uL tips moving up by 8000,7.69,
Dispense 150 uLs with 1000 uL tips at Low pressure 1 time,13.7,
Aspirate 100 uLs with 1000 uL tips at Low pressure 1 time,4.28,
Delay for 1 second,1.02,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,13.74,
Delay for 1 second,1.02,
Aspirate 100 uLs with 1000 uL tips at Low pressure 1 time,4.26,
Delay for 1 second,1.02,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,13.72,
Delay for 1 second,1.02,
Engage magnet,0.46,
Delay for 90 seconds,90.03,
Aspirate 200 uLs with 1000 uL tips at Low pressure 1 time,4.3,
Move to Reagent Cartridge tray A column 12 with 1000 uL tips moving up by 40000,7.99,
Dispense 200 uLs with 1000 uL tips at Low pressure 1 time,4.57,
Eject tips in A column 4,9.81,
Pickup tips from A column 5,13.96,
Move to Mag Separator column 3 with 50 uL tips,7.0,
Aspirate 50 uLs with 50 uL tips at Low pressure 1 time,3.37,
Move to Reagent Cartridge tray A column 12 with 50 uL tips,9.28,
Dispense 50 uLs with 50 uL tips at Low pressure 1 time,4.12,
Move to Mag Separator column 3 with 50 uL tips,9.37,
Aspirate 50 uLs with 50 uL tips at Low pressure 1 time,3.33,
Move to Reagent Cartridge tray A column 12 with 50 uL tips,9.62,
Dispense 50 uLs with 50 uL tips at Low pressure 1 time,4.09,
Eject tips in A column 5,10.42,
Delay for 3 minutes,180.02,
Pickup tips from A column 10,14.42,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,6.32,
Disengage magnet,0.24,
Aspirate 45 uLs with 200 uL tips at Low pressure 1 time,3.35,
Move to Mag Separator column 3 with 200 uL tips,8.87,
Dispense 45 uLs with 200 uL tips at Low pressure 1 time,4.08,
Mix 30 uLs with 200 uL tips at Low pressure 3 times,21.88,
Aspirate 5 uLs with 50 uL tips at Lowest pressure 1 time,3.02,
Move relative up by 50000,0.95,
Dispense 5 uLs with 50 uL tips at Lowest pressure 1 time,4.08,
Delay for 3 seconds,3.01,
Dispense 2 uLs with 50 uL tips at Lowest pressure 1 time,3.97,
Move relative down by 50000,0.93,
Delay for 1 minute,60.01,
Engage magnet,0.51,
Delay for 2 seconds,2.01,
Dispense 15 uLs with 200 uL tips at Low pressure 1 time,4.0,
Eject tips in A column 10,11.54,
Home pipettor fast,10.46,
