Pickup tips from A column 11,14.13,
Move to DG8 tray D column 3 with 200 uL tips,5.85,
Pause for user input -> Ok Pressed,7.23,
Move relative down by 1000,0.96,
Generate Pico Droplets,170.55,
Move relative up by 1000,0.95,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,4.0,
Pause for user input -> Ok Pressed,9.57,
Move to Tray tray B column 3 with 200 uL tips,6.72,
Pause for user input -> Ok Pressed,33.45,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,4.0,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,3.99,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,4.0,
Eject tips in B column 11,5.33,
