Change Heater/Shaker Temperature to 60.0 C,0.3,
Engage magnet,0.47,
Pickup tips from A column 1,12.56,
Move to Heater/Shaker column 1 with 1000 uL tips,6.0,
Aspirate 500 uLs with 1000 uL tips at Low pressure 1 time,4.97,
Dispense 500 uLs with 1000 uL tips at Low pressure 1 time,5.54,
Delay for 5 seconds,5.03,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,4.22,
Move to Reagent Cartridge tray A column 1 with 1000 uL tips,7.55,
Aspirate 600 uLs with 1000 uL tips at Low pressure 1 time,5.37,
Move relative up 217000,0.98,
Dispense 600 uLs with 1000 uL tips at Low pressure 1 time,5.86,
Delay for 5 seconds,5.01,
Dispense 120 uLs with 1000 uL tips at Low pressure 1 time,4.35,
Move relative down 217000,0.93,
Aspirate 850 uLs with 1000 uL tips at Low pressure 1 time,6.21,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 300000,6.28,
Dispense 850 uLs with 1000 uL tips at Low pressure 1 time,6.63,
Delay for 5 seconds,5.02,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.49,
Delay for 5 seconds,5.03,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.48,
Move to Reagent Cartridge tray A column 2 with 1000 uL tips,6.15,
Aspirate 600 uLs with 1000 uL tips at Low pressure 1 time,5.33,
Move relative up 217000,0.93,
Dispense 600 uLs with 1000 uL tips at Low pressure 1 time,5.83,
Delay for 5 seconds,5.01,
Dispense 120 uLs with 1000 uL tips at Low pressure 1 time,4.37,
Move relative down 217000,0.94,
Aspirate 850 uLs with 1000 uL tips at Low pressure 1 time,6.18,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 300000,6.19,
Dispense 850 uLs with 1000 uL tips at Low pressure 1 time,6.59,
Delay for 5 seconds,5.01,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.51,
Delay for 5 seconds,5.02,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.53,
Move to Reagent Cartridge tray A column 11 with 1000 uL tips,6.7,
Aspirate 600 uLs with 1000 uL tips at Low pressure 1 time,5.34,
Move relative up 217000,0.99,
Dispense 600 uLs with 1000 uL tips at Low pressure 1 time,5.89,
Delay for 5 seconds,5.02,
Dispense 120 uLs with 1000 uL tips at Low pressure 1 time,4.39,
Move relative down 217000,0.91,
Aspirate 850 uLs with 1000 uL tips at Low pressure 1 time,6.21,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 300000,6.41,
Dispense 850 uLs with 1000 uL tips at Low pressure 1 time,6.56,
Delay for 5 seconds,5.02,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.5,
Delay for 5 seconds,5.02,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.47,
Move to Reagent Cartridge tray A column 12 with 1000 uL tips,6.61,
Aspirate 600 uLs with 1000 uL tips at Low pressure 1 time,5.36,
Move relative up 217000,0.95,
Dispense 600 uLs with 1000 uL tips at Low pressure 1 time,5.88,
Delay for 5 seconds,5.01,
Dispense 120 uLs with 1000 uL tips at Low pressure 1 time,4.38,
Move relative down 217000,0.93,
Aspirate 850 uLs with 1000 uL tips at Low pressure 1 time,6.19,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 300000,6.52,
Dispense 850 uLs with 1000 uL tips at Low pressure 1 time,6.6,
Delay for 5 seconds,5.02,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.52,
Delay for 5 seconds,5.03,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.51,
Eject tips in A column 1,9.39,
Change Heater/Shaker Temperature to 37.0 C,0.1,
Shake on with an RPM of 1000,0.19,
