Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.58,
Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.46,
Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.55,
Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.54,
Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.51,
Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.53,
Home pipettor along Z,4.01,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.21,
Delay for 2 seconds,2.02,
Dispense 50 uLs with 1000 uL tips at High pressure 1 time,3.98,
