Aspirate 860 uLs with 1000 uL tips at Low pressure 1 time,6.46,
Home pipettor along Z,4.01,
Aspirate 50 uLs with 1000 uL tips at Low pressure 1 time,3.34,
Move to Sample Rack tray C with 1000 uL tips,5.06,
Pause for user input -> Ok Pressed,7.8,
Delay for 5 seconds,5.03,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,4.23,
Delay for 1 second,1.02,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,4.21,
Move relative down by 400000,2.04,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,4.22,
Delay for 2 seconds,2.02,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,4.21,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,4.22,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,4.23,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,4.19,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,4.19,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,4.23,
Dispense 100 uLs with 1000 uL tips at Low pressure 1 time,4.23,
Move to Heater/Shaker column 1 with 1000 uL tips,7.27,
