Move clamp D,0.8,
Move clamp D,0.45,
Move clamp A,0.69,
Move clamp D,0.74,
Move clamp A,0.7,
Move clamp B,0.69,
Move clamp C,0.69,
Move tray AB,8.55,
Move clamp A,0.75,
Move clamp D,0.74,
Move clamp D,0.51,
Move clamp D,0.68,
Move clamp D,0.69,
Move clamp D,2.82,
Move clamp A,6.14,
Move clamp B,0.29,
Move clamp C,0.28,
Move tray AB,7.81,
Move tray AB,7.9,
Move tray CD,7.83,
Move clamp A,0.1,
Move clamp A,0.1,
Move clamp A,0.1,
Move clamp A,0.1,
Move clamp A,0.1,
Move clamp A,9.13,
Move clamp A,0.11,
Move clamp A,9.53,
Move tray AB,7.7,
Move tray AB,7.7,
Move clamp A,0.1,
Move clamp A,0.1,
Move clamp A,0.09,
Move clamp A,10.11,
Move tray AB,7.73,
Move tray AB,7.68,
Move clamp A,0.1,
Move clamp A,0.1,
Move clamp A,0.1,
Move clamp A,0.1,
Move clamp A,0.11,
Move clamp A,11.09,
Move tray AB,7.71,
Move tray AB,7.68,
Move clamp A,0.11,
Move clamp A,11.1,
Move tray AB,7.66,
Move tray AB,7.7,
Move clamp A,0.1,
Move clamp A,11.09,
Move tray AB,7.68,
Move tray AB,7.67,
Move clamp A,0.1,
Move clamp A,11.1,
Move tray AB,7.7,
Move tray AB,7.72,
Move clamp A,0.12,
Move clamp A,11.1,
Move tray AB,7.72,
Move tray AB,7.73,
Move clamp A,0.08,
Move clamp A,11.09,
Move tray AB,7.66,
Move tray AB,7.7,
Move clamp A,0.09,
Move clamp A,0.11,
Move clamp A,0.09,
Move clamp A,0.11,
Move clamp A,11.14,
Move tray AB,7.69,
Move tray AB,7.69,
Move clamp A,0.1,
Move clamp A,0.09,
Move clamp A,0.09,
Move clamp A,0.1,
Move clamp A,11.09,
Move tray AB,7.72,
Move tray AB,7.71,
Move clamp A,0.12,
Move clamp A,7.16,
Move tray AB,7.73,
Thermocycle Pre-Amp at 82 C for 3 minutes and cycle 6 times between 82 C for 120 seconds and 53 C for 240 seconds,2354.46,
Move relative left by 380000,4.26,
Home pipettor,14.82,
Delay for 5 seconds,5.01,
Move relative left by 380000,4.21,
Delay for 5 seconds,5.01,
Home pipettor,34.18,
Delay for 5 seconds,5.01,
Move relative left by 380000,4.27,
Delay for 5 seconds,5.02,
Home pipettor,34.31,
Delay for 5 seconds,5.01,
Move relative left by 380000,4.21,
Delay for 5 seconds,5.02,
Home pipettor,34.11,
Delay for 5 seconds,5.01,
Move relative left by 380000,4.22,
Delay for 5 seconds,5.01,
Home pipettor,34.22,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.25,
Delay for 5 seconds,5.01,
Home pipettor,34.33,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.29,
Delay for 5 seconds,5.02,
Home pipettor,34.18,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.25,
Delay for 5 seconds,5.02,
Home pipettor,34.17,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.29,
Delay for 5 seconds,5.02,
Home pipettor,34.17,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.28,
Delay for 5 seconds,5.02,
Home pipettor,34.23,
Delay for 5 seconds,5.01,
Move relative left by 380000,4.3,
Delay for 5 seconds,5.02,
Home pipettor,34.23,
Move relative left by 380000,4.3,
Delay for 5 seconds,5.02,
Move relative right by 380000,5.18,
Delay for 5 seconds,5.01,
Move relative left by 380000,4.29,
Delay for 5 seconds,5.02,
Move relative right by 380000,5.2,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.27,
Delay for 5 seconds,5.01,
Move relative right by 380000,5.18,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.29,
Delay for 5 seconds,5.03,
Move relative right by 380000,5.28,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.3,
Delay for 5 seconds,5.02,
Move relative right by 380000,5.19,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.31,
Delay for 5 seconds,5.01,
Move relative right by 380000,5.18,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.28,
Delay for 5 seconds,5.02,
Move relative right by 380000,5.21,
Delay for 5 seconds,5.01,
Move relative left by 380000,4.28,
Delay for 5 seconds,5.02,
Move relative right by 380000,5.1,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.26,
Delay for 5 seconds,5.01,
Move relative right by 380000,5.17,
Delay for 5 seconds,5.02,
Move relative left by 380000,4.3,
Delay for 5 seconds,5.02,
Move relative right by 380000,5.19,
Delay for 5 seconds,5.01,
Move relative left by 380000,4.3,
Delay for 5 seconds,5.02,
Move relative right by 380000,5.18,
Delay for 5 seconds,5.03,
Move relative left by 380000,4.27,
Delay for 5 seconds,5.01,
Move relative right by 380000,5.18,
Move relative forwards by 1390000,5.42,
Home pipettor,2.45,
Home pipettor,2.48,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.41,
Delay for 5 seconds,5.01,
Home pipettor,2.48,
Delay for 5 seconds,5.02,
Home pipettor,2.47,
Move relative forwards by 1390000,5.62,
Delay for 5 seconds,5.01,
Move relative backwards by 1390000,6.55,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.4,
Delay for 5 seconds,5.02,
Move relative backwards by 1390000,6.54,
Delay for 5 seconds,5.03,
Move relative forwards by 1390000,5.39,
Delay for 5 seconds,5.03,
Move relative backwards by 1390000,6.49,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.41,
Delay for 5 seconds,5.01,
Move relative backwards by 1390000,6.52,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.63,
Delay for 5 seconds,5.01,
Move relative backwards by 1390000,6.53,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.54,
Delay for 5 seconds,5.01,
Move relative backwards by 1390000,6.52,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.41,
Delay for 5 seconds,5.01,
Move relative backwards by 1390000,6.53,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.42,
Delay for 5 seconds,5.02,
Move relative backwards by 1390000,6.52,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.41,
Delay for 5 seconds,5.01,
Move relative backwards by 1390000,6.53,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.62,
Delay for 5 seconds,5.01,
Move relative backwards by 1390000,6.52,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.4,
Delay for 5 seconds,5.01,
Move relative backwards by 1390000,6.53,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.62,
Delay for 5 seconds,5.02,
Move relative backwards by 1390000,6.53,
Delay for 5 seconds,5.02,
Home pipettor,2.48,
Home pipettor,2.56,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.47,
Delay for 5 seconds,5.02,
Home pipettor,2.5,
Delay for 5 seconds,5.02,
Home pipettor,18.01,
Home pipettor,2.74,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.64,
Delay for 5 seconds,5.01,
Home pipettor,18.41,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.45,
Delay for 5 seconds,5.02,
Home pipettor,18.33,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.47,
Delay for 5 seconds,5.01,
Home pipettor,18.44,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.42,
Delay for 5 seconds,5.01,
Home pipettor,18.39,
Home pipettor,2.72,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.45,
Delay for 5 seconds,5.02,
Home pipettor,18.38,
Delay for 5 seconds,5.03,
Move relative forwards by 1390000,5.46,
Delay for 5 seconds,5.02,
Home pipettor,18.39,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.45,
Delay for 5 seconds,5.02,
Home pipettor,18.37,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.47,
Delay for 5 seconds,5.02,
Home pipettor,18.65,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.42,
Delay for 5 seconds,5.01,
Home pipettor,18.33,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.48,
Delay for 5 seconds,5.01,
Home pipettor,18.41,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.46,
Delay for 5 seconds,5.01,
Home pipettor,18.37,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.46,
Delay for 5 seconds,5.02,
Home pipettor,18.37,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.47,
Delay for 5 seconds,5.01,
Home pipettor,18.38,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.43,
Delay for 5 seconds,5.02,
Home pipettor,18.43,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.44,
Delay for 5 seconds,5.01,
Home pipettor,18.38,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.46,
Delay for 5 seconds,5.02,
Home pipettor,18.69,
Delay for 5 seconds,5.01,
Move relative forwards by 1390000,5.45,
Delay for 5 seconds,5.02,
Home pipettor,18.45,
Home pipettor,2.72,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.47,
Delay for 5 seconds,5.02,
Home pipettor,18.33,
Delay for 5 seconds,5.02,
Move relative forwards by 1390000,5.46,
