Move to Mag Separator column 1 with 200 uL tips,8.92,
Dispense 80 uLs with 200 uL tips at Low pressure 1 time,4.24,
Mix 50 uLs with 200 uL tips at Low pressure 5 times,37.23,
Engage magnet,0.49,
Delay for 30 seconds,30.03,
Aspirate 50 uLs with 200 uL tips at Low pressure 1 time,3.35,
Dispense 50 uLs with 200 uL tips at Low pressure 1 time,4.09,
Move relative up by 100000,1.01,
Delay for 3 seconds,3.02,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,3.98,
Move relative down by 100000,0.95,
Disengage magnet,0.23,
Home pipettor fast,14.73,
