Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.46,
Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.49,
Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.48,
Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.53,
Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.5,
Mix 800 uLs with 1000 uL tips at High pressure 1 time,10.51,
Home pipettor along Z,3.9,
Dispense 200 uLs with 1000 uL tips at High pressure 1 time,4.21,
Delay for 2 seconds,2.01,
Dispense 50 uLs with 1000 uL tips at High pressure 1 time,3.98,
