Move to Heater/Shaker column 1 with 1000 uL tips,4.55,
Aspirate 860 uLs with 1000 uL tips at Low pressure 1 time,6.34,
Home pipettor along Z,3.98,
Aspirate 50 uLs with 1000 uL tips at Low pressure 1 time,3.31,
Move to Sample Rack tray C with 1000 uL tips,5.09,
Delay for 5 seconds,5.02,
Move relative down by 100000,0.93,
Delay for 5 seconds,5.02,
Move relative down by 100000,0.93,
Delay for 5 seconds,5.02,
Move relative down by 100000,0.93,
Delay for 5 seconds,5.02,
Move relative down by 100000,0.94,
Delay for 10 seconds,10.01,
Dispense 900 uLs with 1000 uL tips at Low pressure 1 time,6.85,
Move to Heater/Shaker column 1 with 1000 uL tips,7.24,
