Dispense 400 uLs with 1000 uL tips at Low pressure 1 time,7.31,
Delay for 10 seconds,10.03,
Aspirate 550 uLs with 1000 uL tips at Low pressure 1 time,5.17,
Move to Reagent Cartridge tray A column 11 with 1000 uL tips,8.21,
Dispense 550 uLs with 1000 uL tips at Low pressure 1 time,8.6,
Eject tips in A column 3,10.85,
Pickup tips from A column 4,14.06,
Move to Reagent Cartridge tray A column 10 with 1000 uL tips,5.15,
Aspirate 450 uLs with 1000 uL tips at Low pressure 1 time,4.94,
Move to Mag Separator column 1 with 1000 uL tips moving up by 30000,7.94,
Dispense 450 uLs with 1000 uL tips at Low pressure 1 time,7.79,
Delay for 10 seconds,10.01,
Aspirate 400 uLs with 1000 uL tips at Low pressure 1 time,4.66,
