Dispense 400 uLs with 1000 uL tips at Low pressure 1 time,7.54,
Delay for 10 seconds,10.01,
Aspirate 550 uLs with 1000 uL tips at Low pressure 1 time,5.18,
Move to Reagent Cartridge tray A column 11 with 1000 uL tips,8.25,
Dispense 550 uLs with 1000 uL tips at Low pressure 1 time,13.65,
Eject tips in A column 3,9.76,
Pickup tips from A column 4,14.15,
Move to Reagent Cartridge tray A column 10 with 1000 uL tips,5.14,
Aspirate 450 uLs with 1000 uL tips at Low pressure 1 time,4.96,
Move to Mag Separator column 1 with 1000 uL tips moving up by 30000,7.99,
Dispense 450 uLs with 1000 uL tips at Low pressure 1 time,8.09,
Delay for 10 seconds,10.01,
Aspirate 400 uLs with 1000 uL tips at Low pressure 1 time,4.64,
