Pickup tips from B column 2,17.05,
Move to Reagent Cartridge tray B column 1 with 200 uL tips,8.95,
Aspirate 120 uLs with 200 uL tips at Low pressure 1 time,4.89,
Move to DG8 tray A column 1 with 200 uL tips,13.07,
Pause for user input -> Ok Pressed,2.39,
Dispense 120 uLs with 200 uL tips at Low pressure 1 time,4.48,
Eject tips in B column 2,15.75,
Pickup tips from B column 12,22.22,
Move to DG8 tray A column 3 with nub tips,9.32,
Generate Standard Droplets,69.42,
Pause for user input -> Ok Pressed,51.13,
