Move to DG8 tray D column 3 with 50 uL tips moving left by 200 up by 591500,5.74,
Move relative right by 500,0.93,
Move relative down by 1500,0.96,
Aspirate 27 uLs with 50 uL tips at Lowest pressure 1 time,4.73,
Delay for 15 seconds,15.03,
Dispense 5 uLs with 50 uL tips at Lowest pressure 1 time,4.01,
Delay for 2 seconds,2.03,
Aspirate 10 uLs with 50 uL tips at Lowest pressure 1 time,3.54,
Delay for 6 seconds,6.01,
Dispense 2 uLs with 50 uL tips at Lowest pressure 1 time,4.01,
Delay for 2 seconds,2.02,
Aspirate 4 uLs with 50 uL tips at Lowest pressure 1 time,3.19,
Delay for 2 seconds,2.01,
Home pipettor along Z,4.83,
