Move to Mag Separator column 2 with 200 uL tips moving up by 40000,8.96,
Dispense 90 uLs with 200 uL tips at Lowest pressure 1 time,7.59,
Delay for 2 seconds,2.02,
Dispense 20 uLs with 200 uL tips at Lowest pressure 1 time,4.4,
Move relative down by 40000,0.95,
Aspirate 150 uLs with 200 uL tips at Low pressure 1 time,4.02,
Delay for 1 seconds,1.01,
Dispense 150 uLs with 200 uL tips at Low pressure 1 time,4.83,
Delay for 1 seconds,1.01,
Aspirate 150 uLs with 200 uL tips at Low pressure 1 time,3.93,
Delay for 1 seconds,1.02,
Dispense 150 uLs with 200 uL tips at Low pressure 1 time,4.72,
Delay for 1 seconds,1.02,
Aspirate 150 uLs with 200 uL tips at Low pressure 1 time,3.93,
Delay for 1 seconds,1.02,
Dispense 150 uLs with 200 uL tips at Low pressure 1 time,4.94,
Delay for 1 seconds,1.01,
Aspirate 150 uLs with 200 uL tips at Low pressure 1 time,3.95,
Delay for 1 seconds,1.01,
