Move to Reagent Cartridge tray A column 12 with 200 uL tips,7.27,
Dispense 200 uLs with 200 uL tips at Low pressure 1 time,4.59,
Delay for 3 seconds,3.01,
Dispense 50 uLs with 200 uL tips at Low pressure 1 time,4.12,
Move to Mag Separator column 3 with 200 uL tips,9.28,
Aspirate 120 uLs with 200 uL tips at Low pressure 1 time,3.59,
Move to Reagent Cartridge tray A column 12 with 200 uL tips,9.37,
Dispense 120 uLs with 200 uL tips at Low pressure 1 time,4.46,
Delay for 3 seconds,3.03,
Dispense 50 uLs with 200 uL tips at Low pressure 1 time,4.09,
Eject tips in A column 8,10.61,
Pickup tips from A column 4,14.08,
Move to Reagent Cartridge tray A column 10 with 1000 uL tips,5.36,
Aspirate 250 uLs with 1000 uL tips at Low pressure 1 time,4.11,
