Move to Mag Separator column 1 with 200 uL tips,9.64,
Aspirate 60 uLs with 200 uL tips at Low pressure 1 time,3.48,
Move to Mag Separator column 2 with 200 uL tips moving up by 100000,7.46,
Dispense 60 uLs with 200 uL tips at Low pressure 1 time,4.21,
Delay for 2 seconds,2.02,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,3.98,
Move relative down by 100000,0.98,
Eject tips in A column 7,11.87,
Disengage magnet,0.25,
Pickup tips from A column 8,14.34,
Move to Reagent Cartridge tray A column 5 with 200 uL tips,6.12,
Aspirate 40 uLs with 200 uL tips at Lowest pressure 1 time,8.88,
Move to Mag Separator column 2 with 200 uL tips moving up by 40000,8.75,
Dispense 40 uLs with 200 uL tips at Lowest pressure 1 time,4.73,
Delay for 2 seconds,2.01,
Dispense 20 uLs with 200 uL tips at Lowest pressure 1 time,4.36,
Move relative down by 40000,0.96,
Eject tips in A column 8,12.12,
Pickup tips from A column 9,14.44,
Move to Reagent Cartridge tray A column 9 with 200 uL tips,5.89,
Aspirate 90 uLs with 200 uL tips at Lowest pressure 1 time,8.89,
