Eject tips in B column 5,7.55,
Pickup tips from B column 6,14.25,
Move to DG8 tray A column 3 with 200 uL tips moving left by 200 up by 591500,5.87,
Delay for 1 second,1.03,
Move relative right by 1000,0.96,
Delay for 1 second,1.02,
Move relative down by 1500,0.94,
Delay for 1 second,1.01,
Aspirate 85 uLs with 200 uL tips at Lowest pressure 1 time,8.92,
Move to Tray tray B column 1 with 200 uL tips,9.08,
Pause for user input -> Ok Pressed,7.33,
Dispense 85 uLs with 200 uL tips at Lowest pressure 1 time,5.33,
Dispense 5 uLs with 200 uL tips at Lowest pressure 1 time,3.97,
