Pickup tips from B column 3,13.07,
Move to Reagent Cartridge tray B column 1 with 200 uL tips,6.26,
Aspirate 200 uLs with 200 uL tips at Low pressure 1 time,4.17,
Move to DG8 tray C column 1 with 200 uL tips,8.4,
Pause for user input -> Ok Pressed,4.03,
Dispense 95 uLs with 200 uL tips at Low pressure 1 time,4.26,
Move to DG8 tray D column 1 with 200 uL tips,7.62,
Pause for user input -> Ok Pressed,9.38,
Dispense 95 uLs with 200 uL tips at Low pressure 1 time,4.22,
Move to Reagent Cartridge tray B column 1 with 200 uL tips,8.41,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,3.99,
Delay for 2 seconds,2.02,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,3.98,
Eject tips in B column 3,11.6,
Pickup tips from B column 12,14.24,
Dispense 95 uLs with 200 uL tips at Low pressure 1 time,4.24,
Move to DG8 tray C column 3 with nub tips,6.56,
Generate Pico Droplets,171.07,
Move to DG8 tray D column 3 with nub tips,9.14,
Generate Pico Droplets,171.01,
Pause for user input -> Ok Pressed,21.28,
Pickup tips from B column 4,14.44,
Move to DG8 tray C column 3 with 200 uL tips moving left by 200 up by 591500,5.56,
Delay for 1 second,1.05,
Move relative right by 1000,0.93,
Delay for 1 second,1.01,
Move relative down by 1500,0.95,
Delay for 1 second,1.02,
Pause for user input -> Cancel Pressed,62.29,
