Move to Heater/Shaker column 1 with 1000 uL tips,4.43,
Aspirate 860 uLs with 1000 uL tips at Low pressure 1 time,6.29,
Home pipettor along Z,3.86,
Aspirate 50 uLs with 1000 uL tips at Low pressure 1 time,3.36,
Move to Sample Rack tray C with 1000 uL tips,5.14,
Delay for 3 seconds,3.01,
Move relative down by 100000,0.97,
Delay for 3 seconds,3.02,
Move relative down by 100000,0.96,
Delay for 3 seconds,3.03,
Move relative down by 100000,0.95,
Delay for 3 seconds,3.02,
Move relative down by 100000,0.93,
Delay for 3 seconds,3.02,
Dispense 900 uLs with 1000 uL tips at Low pressure 1 time,6.83,
Move to Heater/Shaker column 1 with 1000 uL tips,7.43,
