Pickup tips from B column 2,21.78,
Move to Reagent Cartridge tray B column 1 with 200 uL tips,9.28,
Aspirate 120 uLs with 200 uL tips at Low pressure 1 time,4.75,
Move to DG8 tray A column 1 with 200 uL tips,12.87,
Pause for user input -> Ok Pressed,4.92,
Dispense 120 uLs with 200 uL tips at Low pressure 1 time,4.4,
Eject tips in B column 2,16.22,
Pickup tips from B column 12,22.65,
Move to DG8 tray A column 3 with nub tips,9.73,
Move relative up by 30000,2.22,
Move relative down by 30000,2.22,
Generate Standard Droplets,69.22,
Pause for user input -> Ok Pressed,6.91,
