Pickup tips from B column 4,21.72,
Move to Reagent Cartridge tray B column 2 with 200 uL tips,9.21,
Aspirate 120 uLs with 200 uL tips at Low pressure 1 time,4.86,
Move to DG8 tray B column 1 with 200 uL tips,13.41,
Pause for user input -> Ok Pressed,3.04,
Dispense 120 uLs with 200 uL tips at Low pressure 1 time,4.48,
Eject tips in B column 4,16.19,
Pickup tips from B column 11,22.69,
Move to DG8 tray B column 3 with nub tips,9.4,
Generate Standard Droplets,69.19,
Eject tips in B column 11,17.05,
Pause for user input -> Ok Pressed,2.94,
