Pickup tips from B column 3,13.12,
Move to Reagent Cartridge tray B column 1 with 200 uL tips,6.08,
Aspirate 200 uLs with 200 uL tips at Low pressure 1 time,3.96,
Move to DG8 tray C column 1 with 200 uL tips,8.29,
Pause for user input -> Ok Pressed,5.58,
Dispense 95 uLs with 200 uL tips at Low pressure 1 time,4.22,
Move to DG8 tray D column 1 with 200 uL tips,7.8,
Pause for user input -> Ok Pressed,5.49,
Dispense 95 uLs with 200 uL tips at Low pressure 1 time,4.2,
Eject tips in B column 3,11.15,
Pickup tips from B column 12,14.29,
Move to DG8 tray C column 3 with 1000 uL tips,6.61,
Generate Pico Droplets,170.58,
Move to DG8 tray D column 3 with 1000 uL tips,8.92,
Generate Pico Droplets,170.64,
Pause for user input -> Ok Pressed,364.81,
