Move to Reagent Cartridge tray A column 3 with 1000 uL tips,7.26,
Aspirate 500 uLs with 1000 uL tips at Low pressure 1 time,5.06,
Move to Mag Separator column 1 with 1000 uL tips moving up by 20000,7.84,
Dispense 500 uLs with 1000 uL tips at Low pressure 1 time,5.51,
Aspirate 400 uLs with 1000 uL tips at Low pressure 1 time,4.59,
Dispense 400 uLs with 1000 uL tips at Low pressure 1 time,5.22,
Delay for 10 seconds,10.02,
Aspirate 550 uLs with 1000 uL tips at Low pressure 1 time,5.12,
Move to Reagent Cartridge tray A column 11 with 1000 uL tips,8.17,
Dispense 550 uLs with 1000 uL tips at Low pressure 1 time,5.63,
Eject tips in A column 3,10.15,
Pickup tips from A column 4,14.11,
Move to Reagent Cartridge tray A column 10 with 1000 uL tips,5.18,
Aspirate 450 uLs with 1000 uL tips at Low pressure 1 time,4.81,
Move to Mag Separator column 1 with 1000 uL tips moving up by 20000,7.69,
Dispense 450 uLs with 1000 uL tips at Low pressure 1 time,5.35,
Delay for 10 seconds,10.02,
Aspirate 400 uLs with 1000 uL tips at Low pressure 1 time,4.6,
Dispense 400 uLs with 1000 uL tips at Low pressure 1 time,5.26,
Delay for 10 seconds,10.02,
Aspirate 550 uLs with 1000 uL tips at Low pressure 1 time,5.1,
Move to Reagent Cartridge tray A column 11 with 1000 uL tips,8.17,
Dispense 550 uLs with 1000 uL tips at Low pressure 1 time,5.62,
Eject tips in A column 4,9.9,
Pickup tips from A column 5,14.11,
Move to Mag Separator column 1 with 50 uL tips,7.24,
Aspirate 30 uLs with 50 uL tips at Low pressure 1 time,3.26,
Move to Reagent Cartridge tray A column 11 with 50 uL tips,9.39,
Dispense 35 uLs with 50 uL tips at Low pressure 1 time,3.99,
Move to Mag Separator column 1 with 50 uL tips,9.54,
Aspirate 30 uLs with 50 uL tips at Low pressure 1 time,3.19,
Move to Reagent Cartridge tray A column 11 with 50 uL tips,9.44,
Dispense 35 uLs with 50 uL tips at Low pressure 1 time,4.0,
Home pipettor fast,11.24,
Delay for 5 minutes,300.02,
Eject tips in A column 5,8.71,
Pickup tips from A column 6,14.45,
Disengage magnet,0.26,
Move to Reagent Cartridge tray A column 4 with 200 uL tips,5.9,
Aspirate 83 uLs with 200 uL tips at Low pressure 1 time,3.49,
Move to Mag Separator column 1 with 200 uL tips,8.82,
Dispense 83 uLs with 200 uL tips at Low pressure 1 time,4.24,
Mix 50 uLs with 200 uL tips at Low pressure 5 times,37.03,
Engage magnet,0.45,
Delay for 30 seconds,30.01,
Aspirate 52 uLs with 200 uL tips at Low pressure 1 time,3.35,
Dispense 52 uLs with 200 uL tips at Low pressure 1 time,4.12,
Move relative up by 100000,0.91,
Delay for 3 seconds,3.03,
Dispense 20 uLs with 200 uL tips at Low pressure 1 time,3.99,
Move relative down by 100000,0.94,
Disengage magnet,0.24,
Home pipettor fast,13.96,
Delay for 5 minutes,300.02,
Engage magnet,0.44,
