Change Heater/Shaker Temperature to 60.0 C,0.18,
Engage magnet,0.45,
Pickup tips from A column 1,12.61,
Move to Reagent Cartridge tray A column 1 with 1000 uL tips,5.58,
Aspirate 600 uLs with 1000 uL tips at Low pressure 1 time,5.58,
Move relative up 217000,0.9,
Dispense 600 uLs with 1000 uL tips at Low pressure 1 time,6.09,
Delay for 5 seconds,5.01,
Dispense 120 uLs with 1000 uL tips at Low pressure 1 time,4.36,
Move relative down 217000,0.95,
Aspirate 850 uLs with 1000 uL tips at Low pressure 1 time,6.57,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 300000,6.3,
Dispense 850 uLs with 1000 uL tips at Low pressure 1 time,7.1,
Delay for 2 seconds,2.01,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.47,
Delay for 2 seconds,2.02,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.46,
Move to Reagent Cartridge tray A column 2 with 1000 uL tips,6.23,
Aspirate 600 uLs with 1000 uL tips at Low pressure 1 time,5.57,
Move relative up 217000,0.93,
Dispense 600 uLs with 1000 uL tips at Low pressure 1 time,6.08,
Delay for 2 seconds,2.02,
Dispense 120 uLs with 1000 uL tips at Low pressure 1 time,4.36,
Move relative down 217000,0.95,
Aspirate 850 uLs with 1000 uL tips at Low pressure 1 time,6.58,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 300000,6.23,
Dispense 850 uLs with 1000 uL tips at Low pressure 1 time,7.1,
Delay for 2 seconds,2.02,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.49,
Delay for 2 seconds,2.01,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.47,
Move to Reagent Cartridge tray A column 11 with 1000 uL tips,6.52,
Aspirate 600 uLs with 1000 uL tips at Low pressure 1 time,5.58,
Move relative up 217000,0.94,
Dispense 600 uLs with 1000 uL tips at Low pressure 1 time,6.08,
Delay for 2 seconds,2.01,
Dispense 120 uLs with 1000 uL tips at Low pressure 1 time,4.33,
Move relative down 217000,0.95,
Aspirate 850 uLs with 1000 uL tips at Low pressure 1 time,6.61,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 300000,6.51,
Dispense 850 uLs with 1000 uL tips at Low pressure 1 time,7.11,
Delay for 2 seconds,2.02,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.48,
Delay for 2 seconds,2.01,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.47,
Move to Reagent Cartridge tray A column 12 with 1000 uL tips,6.58,
Aspirate 600 uLs with 1000 uL tips at Low pressure 1 time,5.61,
Move relative up 217000,0.95,
Dispense 600 uLs with 1000 uL tips at Low pressure 1 time,6.07,
Delay for 2 seconds,2.01,
Dispense 120 uLs with 1000 uL tips at Low pressure 1 time,4.35,
Move relative down 217000,0.98,
Aspirate 850 uLs with 1000 uL tips at Low pressure 1 time,6.58,
Move to Heater/Shaker column 1 with 1000 uL tips moving up by 300000,6.51,
Dispense 850 uLs with 1000 uL tips at Low pressure 1 time,7.12,
Delay for 2 seconds,2.01,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.49,
Delay for 2 seconds,2.02,
Dispense 170 uLs with 1000 uL tips at Low pressure 1 time,4.46,
Eject tips in A column 1,10.06,
Shake on with an RPM of 1000,0.23,
