Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-5000, velocity='20000'),1.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-5000, velocity='20000'),1.57,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-10000, velocity='20000'),1.57,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-15000, velocity='20000'),1.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-50000, velocity='150000'),2.47,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-65000, velocity='20000'),5.39,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-115000, velocity='20000'),5.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-165000, velocity='20000'),5.41,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-250000, velocity='150000'),4.23,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-265000, velocity='20000'),9.46,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-165000, velocity='20000'),9.46,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-265000, velocity='20000'),9.46,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-165000, velocity='20000'),9.4,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-50000, velocity='80000'),2.7,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-265000, velocity='20000'),9.45,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-250000, velocity='80000'),5.83,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-365000, velocity='20000'),9.43,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-450000, velocity='80000'),5.83,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-149300, velocity='20000'),9.43,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-249300, velocity='20000'),9.43,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-350000, velocity='80000'),9.01,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-149300, velocity='20000'),9.46,
