Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),24.24,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.45,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.18,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),12.27,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.46,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-1400, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-1600, velocity='20000'),0.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-1800, velocity='20000'),0.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=left, value=-2000, velocity='20000'),0.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-101000, velocity='150000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-102000, velocity='150000'),1.12,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-103000, velocity='150000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-104000, velocity='150000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-105000, velocity='150000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1036000, velocity='80000'),1.13,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1039000, velocity='80000'),1.36,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1044000, velocity='80000'),1.59,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1049000, velocity='80000'),1.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1054000, velocity='80000'),1.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1059000, velocity='80000'),1.58,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),25.42,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),47.46,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),46.79,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1039000, velocity='80000'),2.04,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=3000, velocity='20000'),1.14,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1054000, velocity='80000'),1.6,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1049000, velocity='80000'),1.58,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-2900, velocity='20000'),0.92,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-2800, velocity='20000'),0.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-2600, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-2400, velocity='20000'),0.98,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-2200, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-2000, velocity='20000'),0.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-1800, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1051000, velocity='80000'),1.36,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),25.38,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1027000, velocity='80000'),2.05,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),18.01,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.52,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=forwards, value=-50000, velocity='150000'),2.47,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.46,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.18,
