Wait 3 minutes,delay,180.0,
Wait 3 minutes,delay,180.0,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 80 seconds,delay,80,
Wait 3 minutes,delay,180.0,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
Wait 40 seconds,delay,40,
Wait 80 seconds,delay,80,
