Seyonic Pipettor Initializing...,Thu Nov 16 15:44:28 2023,
dispense(pressure=10),Thu Nov 16 15:44:29 2023,
set_pressure(pressure=10; direction=1),Thu Nov 16 15:44:29 2023,
set_pressure(pressure=0; direction=1),Thu Nov 16 15:44:41 2023,
