Seyonic Pipettor Initializing...,Tue Jul 11 11:38:03 2023,
set_pressure(pressure=-100; direction=None),Tue Jul 11 11:38:23 2023,
close_valve(channel=0),Tue Jul 11 11:38:25 2023,
set_pressure(pressure=0; direction=2),Tue Jul 11 11:38:26 2023,
set_pressure(pressure=-100; direction=None),Tue Jul 11 11:38:27 2023,
close_valve(channel=0),Tue Jul 11 11:38:29 2023,
set_pressure(pressure=0; direction=2),Tue Jul 11 11:38:30 2023,
