Seyonic Pipettor Initializing...,Tue Nov 14 10:57:29 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 10:57:36 2023,
close_valve(channel=0),Tue Nov 14 10:57:37 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 10:57:38 2023,
dispense(pressure=100),Tue Nov 14 10:57:40 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 10:57:40 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 10:57:42 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 10:57:45 2023,
close_valve(channel=0),Tue Nov 14 10:57:47 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 10:57:48 2023,
dispense(pressure=100),Tue Nov 14 10:57:50 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 10:57:50 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 10:57:52 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 10:57:55 2023,
close_valve(channel=0),Tue Nov 14 10:57:57 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 10:57:58 2023,
dispense(pressure=100),Tue Nov 14 10:58:00 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 10:58:00 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 10:58:02 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 10:58:05 2023,
close_valve(channel=0),Tue Nov 14 10:58:07 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 10:58:08 2023,
dispense(pressure=100),Tue Nov 14 10:58:10 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 10:58:10 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 10:58:12 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 10:58:15 2023,
close_valve(channel=0),Tue Nov 14 10:58:16 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 10:58:17 2023,
dispense(pressure=100),Tue Nov 14 10:58:19 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 10:58:19 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 10:58:22 2023,
dispense(pressure=100),Tue Nov 14 10:58:28 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 10:58:28 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 10:58:30 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 10:59:05 2023,
close_valve(channel=0),Tue Nov 14 10:59:06 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 10:59:07 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 10:59:17 2023,
close_valve(channel=0),Tue Nov 14 10:59:18 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 10:59:19 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 10:59:28 2023,
close_valve(channel=0),Tue Nov 14 10:59:30 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 10:59:31 2023,
dispense(pressure=100),Tue Nov 14 10:59:41 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 10:59:41 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 10:59:44 2023,
dispense(pressure=100),Tue Nov 14 10:59:48 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 10:59:48 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 10:59:50 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 10:59:53 2023,
close_valve(channel=0),Tue Nov 14 10:59:54 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 10:59:55 2023,
dispense(pressure=100),Tue Nov 14 10:59:57 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 10:59:57 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 11:00:00 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 11:00:03 2023,
close_valve(channel=0),Tue Nov 14 11:00:05 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 11:00:06 2023,
dispense(pressure=100),Tue Nov 14 11:00:08 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 11:00:08 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 11:00:10 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 11:00:13 2023,
close_valve(channel=0),Tue Nov 14 11:00:15 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 11:00:16 2023,
dispense(pressure=100),Tue Nov 14 11:00:18 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 11:00:18 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 11:00:20 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 11:00:24 2023,
close_valve(channel=0),Tue Nov 14 11:00:25 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 11:00:26 2023,
dispense(pressure=100),Tue Nov 14 11:00:28 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 11:00:28 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 11:00:31 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 11:00:34 2023,
close_valve(channel=0),Tue Nov 14 11:00:35 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 11:00:36 2023,
dispense(pressure=100),Tue Nov 14 11:00:38 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 11:00:38 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 11:00:41 2023,
set_pressure(pressure=-100; direction=None),Tue Nov 14 11:00:44 2023,
close_valve(channel=0),Tue Nov 14 11:00:46 2023,
set_pressure(pressure=0; direction=2),Tue Nov 14 11:00:47 2023,
dispense(pressure=100),Tue Nov 14 11:00:49 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 11:00:49 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 11:00:51 2023,
dispense(pressure=100),Tue Nov 14 11:00:57 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 11:00:57 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 11:00:59 2023,
dispense(pressure=100),Tue Nov 14 11:01:03 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 11:01:03 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 11:01:05 2023,
dispense(pressure=100),Tue Nov 14 11:01:09 2023,
set_pressure(pressure=100; direction=1),Tue Nov 14 11:01:09 2023,
set_pressure(pressure=0; direction=1),Tue Nov 14 11:01:11 2023,
