Seyonic Pipettor Initializing...,Thu Sep 28 13:47:53 2023,
dispense(pressure=100),Thu Sep 28 13:47:53 2023,
set_pressure(pressure=100; direction=1),Thu Sep 28 13:47:53 2023,
set_pressure(pressure=0; direction=1),Thu Sep 28 13:47:55 2023,
