Seyonic Pipettor Initializing...,Fri Jun 30 14:34:45 2023,
set_pressure(pressure=-100; direction=None),Fri Jun 30 14:34:47 2023,
close_valve(channel=0),Fri Jun 30 14:34:50 2023,
set_pressure(pressure=0; direction=2),Fri Jun 30 14:34:51 2023,
dispense(pressure=100),Fri Jun 30 14:34:53 2023,
set_pressure(pressure=100; direction=1),Fri Jun 30 14:34:53 2023,
set_pressure(pressure=0; direction=1),Fri Jun 30 14:35:05 2023,
set_pressure(pressure=-100; direction=None),Fri Jun 30 14:35:07 2023,
close_valve(channel=8),Fri Jun 30 14:35:08 2023,
set_pressure(pressure=0; direction=2),Fri Jun 30 14:35:09 2023,
set_pressure(pressure=0; direction=2),Fri Jun 30 14:35:09 2023,
