Seyonic Pipettor Initializing...,Fri Jun 30 13:31:42 2023,
dispense(pressure=200),Fri Jun 30 13:31:46 2023,
set_pressure(pressure=200; direction=1),Fri Jun 30 13:31:46 2023,
set_pressure(pressure=0; direction=1),Fri Jun 30 13:31:49 2023,
dispense(pressure=200),Fri Jun 30 13:31:54 2023,
set_pressure(pressure=200; direction=1),Fri Jun 30 13:31:54 2023,
set_pressure(pressure=0; direction=1),Fri Jun 30 13:31:56 2023,
