Seyonic Pipettor Initializing...,Fri Nov 17 12:04:51 2023,
dispense(pressure=10),Fri Nov 17 12:04:54 2023,
set_pressure(pressure=10; direction=1),Fri Nov 17 12:04:54 2023,
set_pressure(pressure=0; direction=1),Fri Nov 17 12:04:56 2023,
