Seyonic Pipettor Initializing...,Wed Jul 12 14:20:03 2023,
set_pressure(pressure=-240; direction=None),Wed Jul 12 14:20:22 2023,
close_valve(channel=0),Wed Jul 12 14:20:24 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:20:25 2023,
dispense(pressure=241),Wed Jul 12 14:20:27 2023,
set_pressure(pressure=241; direction=1),Wed Jul 12 14:20:27 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:20:29 2023,
set_pressure(pressure=-240; direction=None),Wed Jul 12 14:20:32 2023,
close_valve(channel=0),Wed Jul 12 14:20:34 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:20:35 2023,
dispense(pressure=241),Wed Jul 12 14:20:37 2023,
set_pressure(pressure=241; direction=1),Wed Jul 12 14:20:37 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:20:39 2023,
set_pressure(pressure=-240; direction=None),Wed Jul 12 14:20:42 2023,
close_valve(channel=0),Wed Jul 12 14:20:44 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:20:46 2023,
dispense(pressure=241),Wed Jul 12 14:20:48 2023,
set_pressure(pressure=241; direction=1),Wed Jul 12 14:20:48 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:20:50 2023,
dispense(pressure=100),Wed Jul 12 14:20:56 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:20:56 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:20:57 2023,
dispense(pressure=100),Wed Jul 12 14:21:02 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:21:02 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:21:03 2023,
set_pressure(pressure=-100; direction=None),Wed Jul 12 14:21:39 2023,
close_valve(channel=0),Wed Jul 12 14:21:40 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:21:41 2023,
dispense(pressure=100),Wed Jul 12 14:21:50 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:21:50 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:21:52 2023,
dispense(pressure=100),Wed Jul 12 14:21:59 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:21:59 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:22:01 2023,
set_pressure(pressure=-100; direction=None),Wed Jul 12 14:22:36 2023,
close_valve(channel=0),Wed Jul 12 14:22:37 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:22:38 2023,
dispense(pressure=100),Wed Jul 12 14:22:49 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:22:49 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:22:51 2023,
dispense(pressure=100),Wed Jul 12 14:23:03 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:23:03 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:23:05 2023,
set_pressure(pressure=-240; direction=None),Wed Jul 12 14:23:08 2023,
close_valve(channel=0),Wed Jul 12 14:23:10 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:23:11 2023,
dispense(pressure=241),Wed Jul 12 14:23:14 2023,
set_pressure(pressure=241; direction=1),Wed Jul 12 14:23:14 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:23:16 2023,
set_pressure(pressure=-240; direction=None),Wed Jul 12 14:23:20 2023,
close_valve(channel=0),Wed Jul 12 14:23:23 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:23:24 2023,
dispense(pressure=241),Wed Jul 12 14:23:27 2023,
set_pressure(pressure=241; direction=1),Wed Jul 12 14:23:27 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:23:29 2023,
set_pressure(pressure=-240; direction=None),Wed Jul 12 14:23:33 2023,
close_valve(channel=0),Wed Jul 12 14:23:35 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:23:36 2023,
dispense(pressure=241),Wed Jul 12 14:23:39 2023,
set_pressure(pressure=241; direction=1),Wed Jul 12 14:23:39 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:23:41 2023,
set_pressure(pressure=-240; direction=None),Wed Jul 12 14:23:46 2023,
close_valve(channel=0),Wed Jul 12 14:23:48 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:23:49 2023,
dispense(pressure=241),Wed Jul 12 14:23:52 2023,
set_pressure(pressure=241; direction=1),Wed Jul 12 14:23:52 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:23:54 2023,
set_pressure(pressure=-240; direction=None),Wed Jul 12 14:23:58 2023,
close_valve(channel=0),Wed Jul 12 14:24:00 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:24:02 2023,
dispense(pressure=241),Wed Jul 12 14:24:05 2023,
set_pressure(pressure=241; direction=1),Wed Jul 12 14:24:05 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:24:07 2023,
set_pressure(pressure=-240; direction=None),Wed Jul 12 14:24:11 2023,
close_valve(channel=0),Wed Jul 12 14:24:13 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:24:14 2023,
dispense(pressure=241),Wed Jul 12 14:24:17 2023,
set_pressure(pressure=241; direction=1),Wed Jul 12 14:24:17 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:24:19 2023,
set_pressure(pressure=-240; direction=None),Wed Jul 12 14:24:23 2023,
close_valve(channel=0),Wed Jul 12 14:24:26 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:24:27 2023,
dispense(pressure=241),Wed Jul 12 14:24:30 2023,
set_pressure(pressure=241; direction=1),Wed Jul 12 14:24:30 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:24:32 2023,
set_pressure(pressure=-240; direction=None),Wed Jul 12 14:24:36 2023,
close_valve(channel=0),Wed Jul 12 14:24:38 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:24:39 2023,
dispense(pressure=241),Wed Jul 12 14:24:42 2023,
set_pressure(pressure=241; direction=1),Wed Jul 12 14:24:42 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:24:44 2023,
dispense(pressure=100),Wed Jul 12 14:24:49 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:24:49 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:24:51 2023,
dispense(pressure=100),Wed Jul 12 14:24:55 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:24:55 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:24:57 2023,
dispense(pressure=100),Wed Jul 12 14:25:02 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:25:02 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:25:04 2023,
set_pressure(pressure=-100; direction=None),Wed Jul 12 14:25:39 2023,
close_valve(channel=0),Wed Jul 12 14:25:40 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:25:41 2023,
dispense(pressure=100),Wed Jul 12 14:25:43 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:25:43 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:25:46 2023,
set_pressure(pressure=-100; direction=None),Wed Jul 12 14:25:49 2023,
close_valve(channel=0),Wed Jul 12 14:25:50 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:25:51 2023,
dispense(pressure=100),Wed Jul 12 14:25:53 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:25:53 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:25:55 2023,
set_pressure(pressure=-100; direction=None),Wed Jul 12 14:25:58 2023,
close_valve(channel=0),Wed Jul 12 14:26:00 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:26:01 2023,
dispense(pressure=100),Wed Jul 12 14:26:03 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:26:03 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:26:05 2023,
dispense(pressure=100),Wed Jul 12 14:26:10 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:26:10 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:26:12 2023,
dispense(pressure=100),Wed Jul 12 14:26:16 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:26:16 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:26:18 2023,
set_pressure(pressure=-100; direction=None),Wed Jul 12 14:28:22 2023,
close_valve(channel=0),Wed Jul 12 14:28:24 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:28:25 2023,
dispense(pressure=100),Wed Jul 12 14:28:34 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:28:34 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:28:36 2023,
dispense(pressure=100),Wed Jul 12 14:28:40 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:28:40 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:28:42 2023,
dispense(pressure=100),Wed Jul 12 14:28:47 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:28:47 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:28:49 2023,
set_pressure(pressure=-100; direction=None),Wed Jul 12 14:29:00 2023,
close_valve(channel=0),Wed Jul 12 14:29:02 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:29:03 2023,
dispense(pressure=100),Wed Jul 12 14:29:18 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:29:18 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:29:20 2023,
dispense(pressure=100),Wed Jul 12 14:29:24 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:29:24 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:29:26 2023,
dispense(pressure=100),Wed Jul 12 14:29:31 2023,
set_pressure(pressure=100; direction=1),Wed Jul 12 14:29:31 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:29:33 2023,
set_pressure(pressure=-100; direction=None),Wed Jul 12 14:29:36 2023,
close_valve(channel=0),Wed Jul 12 14:29:37 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:29:38 2023,
dispense(pressure=200),Wed Jul 12 14:29:40 2023,
set_pressure(pressure=200; direction=1),Wed Jul 12 14:29:40 2023,
set_pressure(pressure=0; direction=1),Wed Jul 12 14:29:42 2023,
set_pressure(pressure=-100; direction=None),Wed Jul 12 14:29:45 2023,
close_valve(channel=0),Wed Jul 12 14:29:47 2023,
set_pressure(pressure=0; direction=2),Wed Jul 12 14:29:48 2023,
dispense(pressure=200),Wed Jul 12 14:29:50 2023,
set_pressure(pressure=200; direction=1),Wed Jul 12 14:29:50 2023,
