Seyonic Pipettor Initializing...,Thu Jul  6 11:48:40 2023,
dispense(pressure=100),Thu Jul  6 11:48:41 2023,
set_pressure(pressure=100; direction=1),Thu Jul  6 11:48:41 2023,
set_pressure(pressure=0; direction=1),Thu Jul  6 11:48:43 2023,
