Seyonic Pipettor Initializing...,Fri Jun 30 14:35:53 2023,
dispense(pressure=200),Fri Jun 30 14:35:53 2023,
set_pressure(pressure=200; direction=1),Fri Jun 30 14:35:53 2023,
set_pressure(pressure=0; direction=1),Fri Jun 30 14:35:56 2023,
