Seyonic Pipettor Initializing...,Fri Jun 30 14:27:53 2023,
dispense(pressure=100),Fri Jun 30 14:27:54 2023,
set_pressure(pressure=100; direction=1),Fri Jun 30 14:27:54 2023,
set_pressure(pressure=0; direction=1),Fri Jun 30 14:27:56 2023,
