Seyonic Pipettor Initializing...,Fri Jun 30 09:52:31 2023,
set_pressure(pressure=-100; direction=None),Fri Jun 30 09:52:39 2023,
close_valve(channel=0),Fri Jun 30 09:52:43 2023,
set_pressure(pressure=0; direction=2),Fri Jun 30 09:52:44 2023,
set_pressure(pressure=-100; direction=None),Fri Jun 30 09:52:49 2023,
close_valve(channel=0),Fri Jun 30 09:52:51 2023,
set_pressure(pressure=0; direction=2),Fri Jun 30 09:52:52 2023,
dispense(pressure=100),Fri Jun 30 09:53:19 2023,
set_pressure(pressure=100; direction=1),Fri Jun 30 09:53:19 2023,
set_pressure(pressure=0; direction=1),Fri Jun 30 09:53:24 2023,
