Seyonic Pipettor Initializing...,Tue Jul 18 11:09:54 2023,
set_pressure(pressure=-100; direction=None),Tue Jul 18 11:10:02 2023,
close_valve(channel=0),Tue Jul 18 11:10:07 2023,
set_pressure(pressure=0; direction=2),Tue Jul 18 11:10:08 2023,
set_pressure(pressure=-100; direction=None),Tue Jul 18 11:10:18 2023,
close_valve(channel=0),Tue Jul 18 11:10:20 2023,
set_pressure(pressure=0; direction=2),Tue Jul 18 11:10:21 2023,
dispense(pressure=20),Tue Jul 18 11:10:29 2023,
set_pressure(pressure=20; direction=1),Tue Jul 18 11:10:29 2023,
set_pressure(pressure=0; direction=1),Tue Jul 18 11:10:34 2023,
dispense(pressure=20),Tue Jul 18 11:10:36 2023,
set_pressure(pressure=20; direction=1),Tue Jul 18 11:10:36 2023,
set_pressure(pressure=0; direction=1),Tue Jul 18 11:10:42 2023,
dispense(pressure=20),Tue Jul 18 11:10:44 2023,
set_pressure(pressure=20; direction=1),Tue Jul 18 11:10:44 2023,
set_pressure(pressure=0; direction=1),Tue Jul 18 11:10:49 2023,
dispense(pressure=20),Tue Jul 18 11:10:51 2023,
set_pressure(pressure=20; direction=1),Tue Jul 18 11:10:51 2023,
set_pressure(pressure=0; direction=1),Tue Jul 18 11:10:57 2023,
dispense(pressure=20),Tue Jul 18 11:10:59 2023,
set_pressure(pressure=20; direction=1),Tue Jul 18 11:10:59 2023,
set_pressure(pressure=0; direction=1),Tue Jul 18 11:11:04 2023,
set_pressure(pressure=-100; direction=None),Tue Jul 18 11:11:15 2023,
close_valve(channel=0),Tue Jul 18 11:11:19 2023,
set_pressure(pressure=0; direction=2),Tue Jul 18 11:11:20 2023,
set_pressure(pressure=-100; direction=None),Tue Jul 18 11:11:31 2023,
close_valve(channel=0),Tue Jul 18 11:11:32 2023,
set_pressure(pressure=0; direction=2),Tue Jul 18 11:11:33 2023,
dispense(pressure=20),Tue Jul 18 11:11:41 2023,
set_pressure(pressure=20; direction=1),Tue Jul 18 11:11:41 2023,
set_pressure(pressure=0; direction=1),Tue Jul 18 11:11:47 2023,
dispense(pressure=20),Tue Jul 18 11:11:49 2023,
set_pressure(pressure=20; direction=1),Tue Jul 18 11:11:49 2023,
set_pressure(pressure=0; direction=1),Tue Jul 18 11:11:54 2023,
dispense(pressure=20),Tue Jul 18 11:11:56 2023,
set_pressure(pressure=20; direction=1),Tue Jul 18 11:11:56 2023,
set_pressure(pressure=0; direction=1),Tue Jul 18 11:12:02 2023,
dispense(pressure=20),Tue Jul 18 11:12:04 2023,
set_pressure(pressure=20; direction=1),Tue Jul 18 11:12:04 2023,
set_pressure(pressure=0; direction=1),Tue Jul 18 11:12:09 2023,
dispense(pressure=20),Tue Jul 18 11:12:11 2023,
set_pressure(pressure=20; direction=1),Tue Jul 18 11:12:11 2023,
set_pressure(pressure=0; direction=1),Tue Jul 18 11:12:17 2023,
set_pressure(pressure=-100; direction=None),Tue Jul 18 11:12:27 2023,
close_valve(channel=0),Tue Jul 18 11:12:32 2023,
